date,code,open,high,low,close,volume,amount,adjustflag,turn
2025-02-28,sz.301069,14.4400,17.6800,14.3100,16.6700,187477536,2988615855.8200,3,47.830900
2025-03-31,sz.301069,16.6400,17.7600,15.2400,15.7000,247940286,4127825839.7000,3,63.256600
2025-04-30,sz.301069,15.6600,17.2500,11.4000,16.6300,190124452,2828921614.5100,3,48.505800
2025-05-30,sz.301069,16.7000,17.6500,15.4500,15.5200,177028878,2939755521.8900,3,45.164900
2025-06-30,sz.301069,15.5200,16.2600,14.5300,16.1100,92915640,1435300201.1000,3,23.705500
2025-07-31,sz.301069,16.1500,17.5300,15.6200,16.8300,174594769,2899050002.8100,3,44.543900
2025-08-29,sz.301069,16.8400,26.5800,16.6400,22.6500,671851707,15102106382.3400,3,171.407500
2025-09-30,sz.301069,22.7000,24.4800,20.8100,22.2800,357137955,8178290184.4900,3,91.115700
2025-10-31,sz.301069,22.2800,25.4700,21.6000,23.4000,392410585,9366243925.1000,3,100.307500
2025-11-28,sz.301069,23.4400,33.8500,20.9900,26.7400,748257383,19825047872.8000,3,191.268800
2021-11-30,sz.301078,15.7000,20.4900,15.0300,18.2800,363509174,6345149250.1500,3,490.325600
2021-12-31,sz.301078,18.1000,19.1500,16.0600,16.6300,194659259,3455793539.6700,3,262.569700
2022-01-28,sz.301078,16.3300,23.4900,15.5200,19.1000,426571285,8249742488.4900,3,575.388000
2022-02-28,sz.301078,19.6400,25.1800,18.9800,19.6200,367490739,7930593907.4600,3,495.696300
2022-03-31,sz.301078,19.8400,27.1800,16.9600,16.9600,521378482,11052461147.9900,3,703.270600
2022-04-29,sz.301078,16.9000,17.2900,12.4200,13.6300,195311229,2917468615.2100,3,226.664100
2022-05-31,sz.301078,13.4700,15.2800,13.4000,14.7600,176005145,2532979659.3400,3,196.851900
2022-06-30,sz.301078,14.7400,15.0100,12.8900,14.6600,156082645,2187855497.9900,3,174.569800
2022-07-29,sz.301078,14.4000,16.4100,13.5600,15.3700,255877399,3910992984.2100,3,286.184800
2022-08-31,sz.301078,15.2400,16.3200,13.2800,13.8200,188986842,2769435955.9000,3,211.297300
2022-09-30,sz.301078,13.8700,14.1900,11.3000,11.3000,105232260,1352613823.7400,3,117.348500
2022-10-31,sz.301078,11.2900,11.5500,9.8000,10.0000,153223214,1612344131.9100,3,39.612200
2022-11-30,sz.301078,10.1500,12.2600,10.0800,12.1400,279108913,3075232338.1900,3,44.957700
2022-12-30,sz.301078,12.1400,14.3000,12.1400,12.9500,313520564,4120224143.4600,3,50.514700
2023-01-31,sz.301078,12.9500,13.6300,11.5600,12.8100,254226422,3235086960.4800,3,40.961300
2023-02-28,sz.301078,12.8200,15.2800,12.7300,15.0100,354574470,4925169688.1000,3,57.129600
2023-03-31,sz.301078,14.8000,15.5000,11.3800,11.6800,238761354,3161349238.6500,3,38.469400
2023-04-28,sz.301078,11.6700,11.9600,10.0000,10.9000,123252210,1373905684.6900,3,19.846700
2023-05-31,sz.301078,10.9400,13.7000,10.5300,12.4100,711676648,8483024363.3100,3,114.316300
2023-06-30,sz.301078,12.1400,13.7600,11.2200,11.4300,667576299,8383043684.6900,3,107.232400
2023-07-31,sz.301078,11.3500,11.6500,10.7100,11.5000,276774858,3095717093.8200,3,44.458300
2023-08-31,sz.301078,11.4800,11.4800,9.4200,9.7900,201473418,2114166149.1700,3,32.405000
2023-09-28,sz.301078,10.1800,11.2000,9.4300,9.5700,211403911,2125137174.8100,3,34.180700
2023-10-31,sz.301078,9.5600,9.5600,8.0900,8.6300,144572688,1263912358.5600,3,22.923500
2023-11-30,sz.301078,8.7000,9.0900,8.4600,8.7800,185322654,1635844388.9900,3,29.175800
2023-12-29,sz.301078,8.7800,9.3300,7.7700,8.2100,297442692,2571951930.5700,3,46.827100
2024-01-31,sz.301078,8.2100,8.4000,6.5000,6.5800,220357242,1699030480.5900,3,34.691400
2024-02-29,sz.301078,6.5300,7.6000,5.5000,7.2100,185773869,1256133778.2100,3,29.246800
2024-03-29,sz.301078,7.2100,8.1300,6.3500,6.4700,419178635,3025857058.1700,3,65.992500
2024-04-30,sz.301078,6.4800,6.9300,5.5700,6.4700,239338559,1508691824.4700,3,37.679500
2024-05-31,sz.301078,6.5400,6.7500,6.0800,6.2200,211183986,1357622274.7000,3,33.247100
2024-06-28,sz.301078,6.1200,6.1300,4.9000,5.0600,185094740,1004816091.0600,3,28.866100
2024-07-31,sz.301078,5.0200,6.1000,4.8700,5.3900,456520586,2420187200.1900,3,70.468500
2024-08-30,sz.301078,5.4000,5.6600,4.8500,5.2900,296591655,1573492355.5500,3,45.782000
2024-09-30,sz.301078,5.3000,9.3200,5.1300,9.3200,640144293,4124340807.8300,3,98.812900
2024-10-31,sz.301078,11.1800,13.4900,8.4100,11.1800,1966520420,21403833065.6900,3,212.883400
2024-11-29,sz.301078,11.0500,15.0000,10.4000,13.5300,1606916270,19946255272.4500,3,129.872100
2024-12-31,sz.301078,13.5900,15.4800,10.6900,11.3800,1270988022,16540910562.7700,3,101.967800
2025-01-27,sz.301078,11.2700,13.6800,10.2500,12.8100,837497398,10098867080.3200,3,67.190000
2025-02-28,sz.301078,12.8600,15.0000,12.4000,14.1900,749715526,10170593232.0800,3,60.147500
2025-03-31,sz.301078,14.1000,17.7500,12.0200,12.6500,1743978258,26059449740.8000,3,139.914800
2025-04-30,sz.301078,12.7600,15.1100,9.8800,12.7300,1882670654,25175659277.8000,3,150.959000
2025-05-30,sz.301078,12.9100,14.8900,12.0700,14.6600,1139173547,15379534367.1800,3,90.793000
2025-06-30,sz.301078,14.3000,16.2000,12.2300,13.0700,1083223013,15103206289.3100,3,86.333800
2025-07-31,sz.301078,13.0200,14.9900,12.5300,13.4100,1504818522,20174218653.6300,3,119.935400
2025-08-29,sz.301078,13.1700,13.7000,12.1200,12.4000,1319756237,16908041042.3500,3,105.221300
2025-09-30,sz.301078,12.3600,12.5100,10.5300,10.8200,792085912,9170174732.6200,3,63.154600
2025-10-31,sz.301078,10.8300,11.4800,10.3600,10.7800,575687619,6309483149.7100,3,45.900500
2025-11-28,sz.301078,10.7200,11.0800,9.8100,10.0200,514030046,5430901236.8900,3,40.984400
2021-11-30,sz.301090,13.2500,16.5000,12.0300,14.1100,780254849,10962744406.4800,3,466.096800
2021-12-31,sz.301090,14.1200,14.4900,12.8600,13.2400,277022722,3771051136.2600,3,165.483600
2022-01-28,sz.301090,13.2500,13.2900,11.1400,11.3100,98519975,1245497468.7600,3,58.852300
2022-02-28,sz.301090,11.5400,12.7100,11.5200,12.2100,81471484,997482780.8600,3,48.668000
2022-03-31,sz.301090,12.3000,12.3400,10.3000,11.0300,84388560,946809184.0600,3,50.410600
2022-04-29,sz.301090,10.8900,12.0000,8.5000,9.3300,139365407,1439924411.0500,3,81.273000
2022-05-31,sz.301090,9.4200,11.2400,9.3500,10.9900,136232984,1378381179.7900,3,76.284400
2022-06-30,sz.301090,10.8900,11.4500,10.6000,10.9100,160076862,1769404824.9300,3,89.636100
2022-07-29,sz.301090,10.9300,12.1600,10.2100,11.4100,167269508,1909927690.7200,3,93.663800
2022-08-31,sz.301090,11.3700,11.9700,10.8800,11.5500,178347477,2048544139.5800,3,99.866700
2022-09-30,sz.301090,11.5100,12.3300,9.8100,9.8400,152029694,1726144389.0000,3,85.130000
2022-10-31,sz.301090,9.9100,10.8100,9.4800,10.1700,75735634,780919719.7500,3,40.593100
2022-11-30,sz.301090,10.2000,11.4000,10.1600,10.8100,120342020,1298521879.3000,3,54.229300
2022-12-30,sz.301090,10.8600,11.4600,9.9600,10.0600,80419268,863227222.5200,3,36.239300
2023-01-31,sz.301090,10.0200,10.8500,10.0100,10.7500,43090165,451171305.3900,3,19.417600
2023-02-28,sz.301090,10.7600,11.1700,10.7100,11.1600,78759024,862766690.6000,3,35.490900
2023-03-31,sz.301090,11.1600,11.1800,10.4300,10.9100,80569807,872414167.7300,3,36.307000
2023-04-28,sz.301090,10.9100,10.9500,9.7000,9.9700,62354769,651589477.2400,3,28.098800
2023-05-31,sz.301090,9.9800,10.7000,9.9000,10.6200,60979616,634895672.5600,3,27.479100
2023-06-30,sz.301090,10.6200,12.6500,10.5700,12.6200,108226097,1236213981.1500,3,48.771000
2023-07-31,sz.301090,12.7900,12.8900,10.7200,10.9600,172194293,1953048356.4600,3,77.598400
2023-08-31,sz.301090,11.0100,11.0100,10.1600,10.4900,58111090,616153792.7000,3,26.187400
2023-09-28,sz.301090,10.5000,10.8700,10.4200,10.7300,39729997,423777946.9300,3,17.904000
2023-10-31,sz.301090,10.7600,11.4500,10.2000,11.3500,80636615,887077580.6300,3,36.338300
2023-11-30,sz.301090,11.3600,11.4500,10.6200,10.7300,71879860,791079031.8200,3,32.392200
2023-12-29,sz.301090,10.7100,10.9700,10.2800,10.8600,39344502,417455103.5900,3,17.730400
2024-01-31,sz.301090,10.8400,10.9400,9.2200,9.4200,44553742,453488182.4900,3,20.077900
2024-02-29,sz.301090,9.3500,10.0900,8.0500,9.7400,57588079,544541801.5900,3,25.951700
2024-03-29,sz.301090,9.7600,9.8200,9.1000,9.5600,55010436,524848892.0200,3,24.790200
2024-04-30,sz.301090,9.5800,9.7200,8.5000,8.8900,63402555,583464539.7600,3,28.571900
2024-05-31,sz.301090,8.9600,9.2100,8.2400,8.3400,56865571,494777923.9400,3,25.626300
