股票代码,数据周期,周期名称,低换手日期,低换手率,低换手价格,最低价日期,最低价,周期差,是否同周期,分析周期数,有效周期数,最大跌幅%,备注
sh.601118,W,周,2023-12-29,1.242,4.24,2024-02-08,3.75,6,否,10,9,-11.55660377358491,后6周
sh.601118,W,周,2023-06-21,1.2426,4.44,2023-06-30,4.34,1,否,10,9,-2.252252252252264,后1周
sh.601118,W,周,2024-01-05,1.2981,4.22,2024-02-08,3.75,5,否,10,9,-11.137440758293833,后5周
sh.601118,W,周,2023-12-15,1.3801,4.28,2024-02-08,3.75,8,否,10,9,-12.383177570093464,后8周
sh.601118,W,周,2023-09-28,1.3874,4.57,2023-12-08,4.26,9,否,10,9,-6.783369803063468,后9周
sh.601118,W,周,2023-12-22,1.446,4.21,2024-02-08,3.75,7,否,10,9,-10.926365795724465,后7周
sh.601118,W,周,2024-01-12,1.481,4.16,2024-02-08,3.75,4,否,10,9,-9.855769230769234,后4周
sh.601118,W,周,2024-08-23,1.4979,4.59,2024-08-23,4.53,0,是,10,9,-1.3071895424836517,同周
sh.601118,W,周,2023-05-05,1.5373,4.64,2023-06-30,4.34,8,否,10,9,-6.465517241379307,后8周
sh.601126,W,周,2025-01-27,0.7405,16.31,2025-02-21,15.32,3,否,10,9,-6.069895769466576,后3周
sh.601126,W,周,2023-08-11,2.3825,14.58,2023-09-01,13.26,3,否,10,9,-9.053497942386834,后3周
sh.601126,W,周,2023-05-05,2.5321,14.13,2023-05-12,13.16,1,否,10,9,-6.864826610049544,后1周
sh.601126,W,周,2023-10-20,2.6413,14.74,2023-12-15,13.11,8,否,10,9,-11.058344640434198,后8周
sh.601126,W,周,2023-12-22,2.7699,13.5,2024-02-08,11.88,7,否,10,9,-11.999999999999995,后7周
sh.601126,W,周,2023-12-08,2.7834,13.3,2024-02-08,11.88,9,否,10,9,-10.676691729323306,后9周
sh.601126,W,周,2024-01-05,2.7887,14.1,2024-02-08,11.88,5,否,10,9,-15.744680851063823,后5周
sh.601126,W,周,2023-08-25,3.0243,13.44,2023-09-01,13.26,1,否,10,9,-1.3392857142857122,后1周
sh.601126,W,周,2023-07-28,3.1202,15.09,2023-09-01,13.26,5,否,10,9,-12.1272365805169,后5周
sh.601126,W,周,2023-10-27,3.2285,14.66,2023-12-15,13.11,7,否,10,9,-10.572987721691684,后7周
sh.601127,W,周,2025-01-27,1.498,132.79,2025-02-21,117.01,3,否,10,9,-11.883424956698537,后3周
sh.601127,W,周,2023-05-05,2.4205,28.15,2023-06-09,24.75,5,否,10,9,-12.078152753108345,后5周
sh.601127,W,周,2025-04-30,3.1493,130.28,2025-04-30,125.8,0,是,10,9,-3.438747313478664,同周
sh.601127,W,周,2023-05-19,3.621,27.43,2023-06-09,24.75,3,否,10,9,-9.77032446226759,后3周
sh.601127,W,周,2025-05-09,3.6219,128.36,2025-05-16,126.51,1,否,10,9,-1.4412589591773204,后1周
sh.601127,W,周,2025-06-06,3.6531,133.16,2025-08-01,126.26,8,否,10,9,-5.181736257134268,后8周
sh.601127,W,周,2025-04-03,3.6698,124.6,2025-04-11,112.14,1,否,10,9,-9.999999999999995,后1周
sh.601127,W,周,2025-08-08,3.7249,126.7,2025-08-08,126.62,0,是,10,9,-0.06314127861089053,同周
sh.601127,W,周,2025-06-20,4.1673,131.27,2025-08-01,126.26,6,否,10,9,-3.8165612858992954,后6周
sh.601127,W,周,2025-04-25,4.2666,128.99,2025-04-30,125.8,1,否,10,9,-2.473059927126143,后1周
sh.601128,W,周,2025-01-27,1.158,7.41,2025-03-07,6.75,5,否,10,9,-8.906882591093119,后5周
sh.601128,W,周,2023-07-21,1.7279,6.81,2023-07-28,6.7,1,否,10,9,-1.6152716593245144,后1周
sh.601128,W,周,2023-08-11,2.2703,7.1,2023-08-18,7.02,1,否,10,9,-1.1267605633802829,后1周
sh.601128,W,周,2023-05-05,2.3615,7.77,2023-06-30,6.59,8,否,10,9,-15.186615186615185,后8周
sh.601128,W,周,2023-10-20,2.3774,7.35,2023-12-22,6.39,9,否,10,9,-13.061224489795919,后9周
sh.601128,W,周,2023-12-15,2.399,6.67,2023-12-29,6.24,2,否,10,9,-6.446776611694149,后2周
sh.601128,W,周,2023-06-21,2.4258,6.7,2023-06-30,6.59,1,否,10,9,-1.6417910447761241,后1周
sh.601128,W,周,2024-09-20,2.4504,6.19,2024-09-20,6.02,0,是,10,9,-2.7463651050080906,同周
sh.601128,W,周,2023-09-08,2.5083,7.2,2023-11-17,6.88,9,否,10,9,-4.444444444444448,后9周
sh.601128,W,周,2025-10-10,2.5741,6.86,2025-10-10,6.77,0,是,9,8,-1.31195335276969,同周
sh.601138,W,周,2025-04-30,0.6931,18.06,2025-04-30,17.82,0,是,10,9,-1.3289036544850412,同周
sh.601138,W,周,2025-05-23,1.1891,18.79,2025-05-30,18.39,1,否,10,9,-2.1287919105907323,后1周
sh.601138,W,周,2025-01-27,1.2821,21.45,2025-04-03,19.01,9,否,10,9,-11.375291375291365,后9周
sh.601138,W,周,2024-09-20,1.3571,18.86,2024-09-20,18.45,0,是,10,9,-2.1739130434782616,同周
sh.601138,W,周,2024-09-30,1.4055,25.19,2024-11-29,21.7,8,否,10,9,-13.854704247717356,后8周
sh.601138,W,周,2025-04-03,1.4932,19.05,2025-04-11,14.58,1,否,10,9,-23.464566929133863,后1周
sh.601138,W,周,2025-09-30,1.6133,66.01,2025-11-28,54.6,8,否,10,9,-17.285259809119836,后8周
sh.601138,W,周,2025-03-28,1.6156,19.98,2025-04-11,14.58,2,否,10,9,-27.027027027027028,后2周
sh.601138,W,周,2025-04-25,1.6262,18.24,2025-04-25,17.39,0,是,10,9,-4.660087719298234,同周
sh.601138,W,周,2023-12-29,1.7182,15.12,2024-01-19,12.63,3,否,10,9,-16.46825396825396,后3周
sh.601162,W,周,2024-09-30,1.0528,4.39,2024-10-18,3.96,2,否,10,9,-9.794988610478354,后2周
sh.601162,W,周,2023-06-21,1.9897,2.95,2023-06-30,2.9,1,否,10,9,-1.6949152542372972,后1周
sh.601162,W,周,2023-03-31,2.9214,2.91,2023-04-28,2.87,4,否,10,9,-1.3745704467353963,后4周
sh.601162,W,周,2023-03-24,2.9365,2.95,2023-04-28,2.87,5,否,10,9,-2.7118644067796636,后5周
sh.601162,W,周,2023-03-17,3.1406,2.94,2023-04-28,2.87,6,否,10,9,-2.3809523809523756,后6周
sh.601162,W,周,2023-07-07,3.212,3.01,2023-07-14,2.96,1,否,10,9,-1.6611295681063065,后1周
sh.601162,W,周,2023-04-07,3.2797,2.98,2023-04-28,2.87,3,否,10,9,-3.691275167785231,后3周
sh.601162,W,周,2025-01-27,3.3387,4.09,2025-02-07,4.08,1,否,10,9,-0.24449877750610727,后1周
sh.601162,W,周,2024-01-05,3.571,3.0,2024-02-08,2.7,5,否,10,9,-9.999999999999993,后5周
sh.601162,W,周,2023-06-30,3.6499,2.98,2023-06-30,2.9,0,是,10,9,-2.684563758389264,同周
sh.601208,W,周,2023-05-05,2.0264,12.35,2023-06-09,10.75,5,否,10,9,-12.955465587044532,后5周
sh.601208,W,周,2023-06-02,2.7863,11.78,2023-06-09,10.75,1,否,10,9,-8.743633276740233,后1周
sh.601208,W,周,2025-01-27,2.9145,7.9,2025-02-07,7.71,1,否,10,9,-2.4050632911392453,后1周
sh.601208,W,周,2023-06-09,3.412,10.81,2023-06-09,10.75,0,是,10,9,-0.5550416281221138,同周
sh.601208,W,周,2024-01-05,3.4251,11.51,2024-02-08,7.72,5,否,10,9,-32.92788879235447,后5周
sh.601208,W,周,2024-01-12,3.5479,11.29,2024-02-08,7.72,4,否,10,9,-31.620903454384408,后4周
sh.601208,W,周,2024-09-20,3.5596,6.92,2024-09-20,6.78,0,是,10,9,-2.0231213872832323,同周
sh.601208,W,周,2023-12-01,3.6624,11.9,2024-02-02,8.37,9,否,10,9,-29.6638655462185,后9周
sh.601208,W,周,2024-04-30,3.6819,8.38,2024-07-05,6.55,9,否,10,9,-21.837708830548934,后9周
sh.601208,W,周,2023-05-26,3.6941,12.05,2023-06-09,10.75,2,否,10,9,-10.788381742738594,后2周
sh.601211,W,周,2024-10-11,0.2116,17.79,2024-10-11,14.7,0,是,10,9,-17.36930860033727,同周
sh.601211,W,周,2023-06-21,0.6752,14.61,2023-06-30,13.77,1,否,10,9,-5.749486652977412,后1周
sh.601211,W,周,2023-07-21,0.7462,14.49,2023-07-28,14.33,1,否,10,9,-1.1042097998619747,后1周
sh.601211,W,周,2025-01-27,0.8582,17.73,2025-04-03,17.06,9,否,10,9,-3.778905809362672,后9周
sh.601211,W,周,2025-02-07,0.8621,17.78,2025-04-11,15.42,9,否,10,9,-13.273340832395956,后9周
sh.601211,W,周,2023-10-13,0.8742,14.47,2023-10-27,14.07,2,否,10,9,-2.7643400138217022,后2周
sh.601211,W,周,2023-07-14,0.9038,14.48,2023-07-28,14.33,2,否,10,9,-1.035911602209947,后2周
sh.601211,W,周,2025-04-30,0.9072,17.23,2025-04-30,17.06,0,是,10,9,-0.9866511897852681,同周
sh.601211,W,周,2023-07-07,0.9288,14.38,2023-07-07,14.01,0,是,10,9,-2.5730180806676004,同周
sh.601211,W,周,2023-06-09,0.9551,14.88,2023-06-30,13.77,3,否,10,9,-7.459677419354846,后3周
sh.601212,W,周,2025-01-27,0.6439,2.79,2025-02-28,2.7,4,否,10,9,-3.225806451612898,后4周
sh.601212,W,周,2023-06-21,0.8236,2.68,2023-06-30,2.64,1,否,10,9,-1.492537313432837,后1周
sh.601212,W,周,2023-06-09,1.0049,2.79,2023-06-30,2.64,3,否,10,9,-5.376344086021502,后3周
sh.601212,W,周,2023-05-05,1.0573,2.96,2023-06-30,2.64,8,否,10,9,-10.810810810810805,后8周
sh.601212,W,周,2023-06-16,1.1047,2.77,2023-06-30,2.64,2,否,10,9,-4.693140794223822,后2周
sh.601212,W,周,2023-09-28,1.1353,2.84,2023-10-27,2.63,3,否,10,9,-7.394366197183097,后3周
sh.601212,W,周,2023-12-29,1.1624,2.69,2024-02-08,2.18,6,否,10,9,-18.959107806691442,后6周
sh.601212,W,周,2024-01-05,1.1718,2.69,2024-02-08,2.18,5,否,10,9,-18.959107806691442,后5周
sh.601212,W,周,2023-06-02,1.1822,2.82,2023-06-30,2.64,4,否,10,9,-6.382978723404245,后4周
sh.601212,W,周,2023-07-14,1.2585,2.85,2023-08-25,2.79,6,否,10,9,-2.1052631578947385,后6周
sh.601216,W,周,2023-05-05,0.5857,4.38,2023-06-21,4.06,7,否,10,9,-7.305936073059367,后7周
sh.601216,W,周,2025-01-27,0.7803,5.23,2025-02-07,5.17,1,否,10,9,-1.1472275334608124,后1周
sh.601216,W,周,2023-06-16,0.7997,4.14,2023-06-21,4.06,1,否,10,9,-1.932367149758456,后1周
sh.601216,W,周,2023-09-28,0.8042,4.09,2023-12-08,3.69,9,否,10,9,-9.779951100244496,后9周
sh.601216,W,周,2023-11-03,0.8521,3.99,2023-12-29,3.64,8,否,10,9,-8.771929824561406,后8周
sh.601216,W,周,2023-06-09,0.8758,4.11,2023-06-21,4.06,2,否,10,9,-1.2165450121654673,后2周
sh.601216,W,周,2024-09-20,0.9178,3.6,2024-09-20,3.46,0,是,10,9,-3.8888888888888924,同周
sh.601216,W,周,2024-04-03,0.9574,3.82,2024-04-03,3.68,0,是,10,9,-3.6649214659685785,同周
sh.601216,W,周,2023-11-17,0.9576,4.01,2024-01-19,3.46,9,否,10,9,-13.715710723192014,后9周
sh.601216,W,周,2023-06-30,0.9578,4.1,2023-06-30,4.07,0,是,10,9,-0.7317073170731552,同周
sh.601233,W,周,2023-05-05,1.4063,13.05,2023-05-26,11.92,3,否,10,9,-8.65900383141763,后3周
sh.601233,W,周,2023-06-21,1.5086,12.81,2023-06-30,12.71,1,否,10,9,-0.7806401249024172,后1周
sh.601233,W,周,2025-01-27,1.5173,11.93,2025-04-03,11.55,9,否,10,9,-3.185247275775348,后9周
sh.601233,W,周,2023-12-01,1.5721,13.44,2024-02-02,10.94,9,否,10,9,-18.601190476190478,后9周
sh.601233,W,周,2025-06-06,1.6277,10.86,2025-06-27,10.36,3,否,10,9,-4.6040515653775325,后3周
sh.601233,W,周,2023-11-24,2.0175,13.89,2024-01-26,12.0,9,否,10,9,-13.606911447084236,后9周
sh.601233,W,周,2023-10-20,2.0485,13.94,2023-10-27,13.22,1,否,10,9,-5.164992826398844,后1周
sh.601233,W,周,2023-12-22,2.1215,14.27,2024-02-08,10.63,7,否,10,9,-25.50805886475122,后7周
sh.601233,W,周,2025-09-30,2.2787,15.01,2025-10-17,13.06,2,否,10,9,-12.99133910726182,后2周
sh.601233,W,周,2023-12-08,2.3117,13.76,2024-02-08,10.63,9,否,10,9,-22.747093023255808,后9周
sh.601318,W,周,2025-01-27,0.4874,50.85,2025-02-07,49.67,1,否,10,9,-2.3205506391347095,后1周
sh.601318,W,周,2025-04-30,1.1467,50.71,2025-04-30,50.03,0,是,10,9,-1.3409583908499305,同周
sh.601318,W,周,2024-04-03,1.162,40.5,2024-04-12,37.67,1,否,10,9,-6.987654320987651,后1周
sh.601318,W,周,2024-08-16,1.2348,41.61,2024-08-16,40.22,0,是,10,9,-3.3405431386685907,同周
sh.601318,W,周,2024-04-30,1.2949,41.36,2024-07-05,40.64,9,否,10,9,-1.7408123791102486,后9周
sh.601318,W,周,2024-09-20,1.3306,44.15,2024-09-20,42.93,0,是,10,9,-2.763306908267268,同周
sh.601318,W,周,2025-10-10,1.3747,55.54,2025-10-10,54.25,0,是,9,8,-2.3226503420957854,同周
sh.601318,W,周,2025-04-03,1.4117,51.48,2025-04-11,47.0,1,否,10,9,-8.702408702408697,后1周
sh.601318,W,周,2023-11-24,1.4412,42.69,2024-01-12,37.62,7,否,10,9,-11.876317638791287,后7周
sh.601318,W,周,2023-04-07,1.4887,45.63,2023-04-14,44.81,1,否,10,9,-1.7970633355248744,后1周
sh.601319,W,周,2025-01-27,0.167,7.16,2025-03-14,6.55,6,否,10,9,-8.519553072625703,后6周
sh.601319,W,周,2025-04-30,0.3781,7.06,2025-04-30,6.97,0,是,10,9,-1.274787535410763,同周
sh.601319,W,周,2024-04-03,0.4515,5.28,2024-04-12,5.03,1,否,10,9,-4.734848484848484,后1周
sh.601319,W,周,2024-09-20,0.4545,6.05,2024-09-20,5.94,0,是,10,9,-1.8181818181818088,同周
sh.601319,W,周,2023-07-21,0.4791,5.89,2023-08-25,5.82,5,否,10,9,-1.1884550084889542,后5周
sh.601319,W,周,2025-10-10,0.49,7.92,2025-10-10,7.67,0,是,9,8,-3.1565656565656566,同周
sh.601319,W,周,2023-06-21,0.5271,5.77,2023-06-30,5.62,1,否,10,9,-2.5996533795493844,后1周
sh.601319,W,周,2023-09-28,0.5468,5.9,2023-12-08,4.88,9,否,10,9,-17.288135593220346,后9周
sh.601319,W,周,2023-12-22,0.5575,4.74,2024-01-26,4.52,5,否,10,9,-4.641350210970478,后5周
sh.601319,W,周,2023-12-08,0.5639,4.92,2024-01-26,4.52,7,否,10,9,-8.130081300813014,后7周
sh.601333,W,周,2025-01-27,0.9736,3.34,2025-04-03,2.88,9,否,10,9,-13.77245508982036,后9周
sh.601333,W,周,2024-09-20,1.738,3.19,2024-09-20,3.08,0,是,10,9,-3.448275862068962,同周
sh.601333,W,周,2025-04-25,1.8705,2.9,2025-06-20,2.86,8,否,10,9,-1.3793103448275874,后8周
sh.601333,W,周,2025-09-30,1.9126,3.34,2025-11-28,2.97,8,否,10,9,-11.077844311377236,后8周
sh.601333,W,周,2025-04-30,2.1225,2.94,2025-06-20,2.86,7,否,10,9,-2.721088435374152,后7周
sh.601333,W,周,2025-02-07,2.1627,3.3,2025-04-11,2.67,9,否,10,9,-19.09090909090909,后9周
sh.601333,W,周,2025-04-18,2.227,2.88,2025-04-18,2.86,0,是,10,9,-0.6944444444444451,同周
sh.601333,W,周,2025-05-09,2.3514,2.96,2025-06-20,2.86,6,否,10,9,-3.378378378378381,后6周
sh.601333,W,周,2024-09-30,2.5569,3.78,2024-11-29,3.26,8,否,10,9,-13.756613756613758,后8周
sh.601333,W,周,2025-10-10,2.6364,3.38,2025-11-28,2.97,7,否,9,8,-12.13017751479289,后7周
sh.601336,W,周,2025-01-27,0.8184,47.63,2025-02-07,46.5,1,否,10,9,-2.3724543355028396,后1周
sh.601336,W,周,2024-04-03,1.4043,30.52,2024-04-12,27.68,1,否,10,9,-9.305373525557012,后1周
sh.601336,W,周,2023-03-24,1.4296,29.75,2023-03-31,28.42,1,否,10,9,-4.4705882352941115,后1周
sh.601336,W,周,2023-03-17,1.4508,29.99,2023-03-31,28.42,2,否,10,9,-5.23507835945314,后2周
sh.601336,W,周,2023-09-28,1.4711,36.83,2023-12-08,29.93,9,否,10,9,-18.73472712462666,后9周
sh.601336,W,周,2023-06-21,1.4829,36.22,2023-06-30,34.98,1,否,10,9,-3.423522915516295,后1周
sh.601336,W,周,2024-06-14,1.6227,31.68,2024-08-16,28.51,9,否,10,9,-10.006313131313126,后9周
sh.601336,W,周,2024-04-30,1.68,31.5,2024-07-05,29.46,9,否,10,9,-6.476190476190473,后9周
sh.601336,W,周,2023-04-14,1.7087,31.77,2023-04-14,31.4,0,是,10,9,-1.164620711362924,同周
sh.601336,W,周,2024-08-16,1.7548,29.47,2024-08-16,28.51,0,是,10,9,-3.2575500508992103,同周
sh.601360,W,周,2024-09-13,1.785,6.82,2024-09-13,6.66,0,是,10,9,-2.346041055718477,同周
sh.601360,W,周,2024-09-06,1.7906,6.87,2024-09-13,6.66,1,否,10,9,-3.0567685589519646,后1周
sh.601360,W,周,2024-09-20,2.131,7.12,2024-09-20,6.68,0,是,10,9,-6.179775280898882,同周
sh.601360,W,周,2024-08-16,2.1473,7.19,2024-08-30,6.57,2,否,10,9,-8.623087621696802,后2周
sh.601360,W,周,2024-08-30,2.3274,7.0,2024-08-30,6.57,0,是,10,9,-6.142857142857139,同周
sh.601360,W,周,2024-08-23,2.3315,6.86,2024-08-30,6.57,1,否,10,9,-4.227405247813412,后1周
sh.601360,W,周,2024-06-14,2.3619,7.98,2024-07-12,7.03,4,否,10,9,-11.904761904761907,后4周
sh.601360,W,周,2025-06-06,2.607,10.28,2025-06-27,9.58,3,否,10,9,-6.809338521400772,后3周
sh.601360,W,周,2024-07-19,2.6286,7.35,2024-08-30,6.57,6,否,10,9,-10.612244897959174,后6周
sh.601360,W,周,2024-05-31,2.6792,8.23,2024-07-12,7.03,6,否,10,9,-14.580801944106927,后6周
sh.601375,W,周,2025-01-27,1.1316,3.98,2025-01-27,3.98,0,是,10,9,0.0,同周
sh.601375,W,周,2023-06-21,1.3427,3.68,2023-06-30,3.63,1,否,10,9,-1.3586956521739202,后1周
sh.601375,W,周,2023-06-30,1.8797,3.71,2023-06-30,3.63,0,是,10,9,-2.156334231805932,同周
sh.601375,W,周,2023-07-14,1.9152,3.76,2023-07-14,3.73,0,是,10,9,-0.7978723404255268,同周
sh.601375,W,周,2023-07-07,1.9326,3.76,2023-07-07,3.7,0,是,10,9,-1.5957446808510536,同周
sh.601375,W,周,2024-04-03,1.939,3.66,2024-04-19,3.42,2,否,10,9,-6.557377049180333,后2周
sh.601375,W,周,2023-06-09,2.1172,3.77,2023-06-30,3.63,3,否,10,9,-3.713527851458889,后3周
sh.601375,W,周,2023-06-16,2.1988,3.79,2023-06-30,3.63,2,否,10,9,-4.221635883905018,后2周
sh.601375,W,周,2024-01-05,2.2098,3.73,2024-02-08,3.25,5,否,10,9,-12.868632707774799,后5周
sh.601375,W,周,2023-07-21,2.392,3.82,2023-07-21,3.75,0,是,10,9,-1.8324607329842892,同周
sh.601377,W,周,2025-01-27,0.4216,5.97,2025-04-03,5.86,9,否,10,9,-1.8425460636515818,后9周
sh.601377,W,周,2024-09-20,1.0039,5.22,2024-09-20,5.05,0,是,10,9,-3.256704980842911,同周
sh.601377,W,周,2025-04-30,1.1498,5.78,2025-05-30,5.68,4,否,10,9,-1.730103806228383,后4周
sh.601377,W,周,2024-09-13,1.2081,5.12,2024-09-13,5.03,0,是,10,9,-1.7578124999999973,同周
sh.601377,W,周,2024-04-03,1.2746,5.52,2024-06-07,5.13,9,否,10,9,-7.065217391304343,后9周
sh.601377,W,周,2025-05-30,1.3493,5.75,2025-05-30,5.68,0,是,10,9,-1.217391304347831,同周
sh.601377,W,周,2024-01-05,1.373,5.72,2024-02-08,5.08,5,否,10,9,-11.188811188811183,后5周
sh.601377,W,周,2024-06-14,1.4215,5.27,2024-07-12,4.82,4,否,10,9,-8.538899430740026,后4周
sh.601377,W,周,2024-08-16,1.4243,5.24,2024-08-23,5.0,1,否,10,9,-4.580152671755729,后1周
sh.601377,W,周,2024-08-30,1.4431,5.17,2024-09-13,5.03,2,否,10,9,-2.7079303675048294,后2周
sh.601456,W,周,2025-01-27,1.5599,10.92,2025-04-03,10.21,9,否,10,9,-6.501831501831494,后9周
sh.601456,W,周,2024-09-20,2.6855,9.67,2024-09-20,9.4,0,是,10,9,-2.792140641158217,同周
sh.601456,W,周,2025-05-23,2.9943,9.76,2025-05-30,9.72,1,否,10,9,-0.40983606557376173,后1周
sh.601456,W,周,2025-04-03,3.1837,10.31,2025-04-11,9.04,1,否,10,9,-12.318137730358886,后1周
sh.601456,W,周,2025-06-06,3.1958,10.0,2025-06-27,9.73,3,否,10,9,-2.6999999999999957,后3周
sh.601456,W,周,2025-04-30,3.5617,9.73,2025-04-30,9.4,0,是,10,9,-3.3915724563206586,同周
sh.601456,W,周,2025-05-30,3.8665,9.91,2025-05-30,9.72,0,是,10,9,-1.917255297679107,同周
sh.601456,W,周,2025-10-10,3.9019,11.38,2025-11-21,10.07,6,否,9,8,-11.511423550087876,后6周
sh.601456,W,周,2025-06-20,3.9697,9.84,2025-06-27,9.73,1,否,10,9,-1.1178861788617829,后1周
sh.601456,W,周,2023-06-21,4.1836,9.0,2023-06-30,8.8,1,否,10,9,-2.2222222222222143,后1周
sh.601512,W,周,2025-01-27,0.1537,7.26,2025-01-27,7.21,0,是,10,9,-0.6887052341597772,同周
sh.601512,W,周,2023-06-21,0.4301,9.03,2023-06-30,8.77,1,否,10,9,-2.8792912513842728,后1周
sh.601512,W,周,2025-06-06,0.4382,7.41,2025-06-27,7.05,3,否,10,9,-4.8582995951417045,后3周
sh.601512,W,周,2025-04-30,0.461,7.3,2025-06-27,7.05,8,否,10,9,-3.4246575342465753,后8周
sh.601512,W,周,2024-09-20,0.4945,6.59,2024-09-20,6.29,0,是,10,9,-4.5523520485584195,同周
sh.601512,W,周,2024-09-13,0.5546,6.41,2024-09-20,6.29,1,否,10,9,-1.8720748829953213,后1周
sh.601512,W,周,2023-09-15,0.5644,9.29,2023-11-03,8.02,6,否,10,9,-13.670613562970932,后6周
sh.601512,W,周,2025-04-18,0.573,7.26,2025-04-18,7.07,0,是,10,9,-2.6170798898071554,同周
sh.601512,W,周,2023-04-14,0.5787,9.54,2023-04-28,8.87,2,否,10,9,-7.023060796645702,后2周
sh.601512,W,周,2023-09-22,0.58,9.24,2023-11-03,8.02,5,否,10,9,-13.203463203463208,后5周
sh.601519,W,周,2024-09-30,1.7859,8.36,2024-10-18,7.42,2,否,10,9,-11.244019138755975,后2周
sh.601519,W,周,2024-08-23,2.017,5.5,2024-08-30,5.39,1,否,10,9,-2.0000000000000058,后1周
sh.601519,W,周,2024-09-20,2.1644,5.86,2024-09-20,5.61,0,是,10,9,-4.266211604095563,同周
sh.601519,W,周,2025-01-27,2.2815,8.24,2025-01-27,8.23,0,是,10,9,-0.12135922330096828,同周
sh.601519,W,周,2024-07-05,2.4681,5.58,2024-07-12,5.17,1,否,10,9,-7.34767025089606,后1周
sh.601519,W,周,2024-05-31,2.506,6.16,2024-07-12,5.17,6,否,10,9,-16.071428571428577,后6周
sh.601519,W,周,2024-06-21,2.532,5.76,2024-07-12,5.17,3,否,10,9,-10.243055555555554,后3周
sh.601519,W,周,2024-07-19,2.552,5.66,2024-07-19,5.39,0,是,10,9,-4.770318021201422,同周
sh.601519,W,周,2024-09-13,2.5887,5.72,2024-09-13,5.57,0,是,10,9,-2.622377622377613,同周
sh.601519,W,周,2024-08-16,2.6524,5.69,2024-08-30,5.39,2,否,10,9,-5.272407732864687,后2周
sh.601555,W,周,2025-01-27,0.697,7.5,2025-02-07,7.45,1,否,10,9,-0.6666666666666643,后1周
sh.601555,W,周,2024-09-20,1.698,6.23,2024-09-20,5.99,0,是,10,9,-3.852327447833069,同周
sh.601555,W,周,2023-03-31,1.7349,6.91,2023-05-26,6.79,8,否,10,9,-1.7366136034732287,后8周
sh.601555,W,周,2023-03-24,1.8631,6.93,2023-05-26,6.79,9,否,10,9,-2.0202020202020154,后9周
sh.601555,W,周,2024-08-16,1.9512,6.13,2024-08-23,5.88,1,否,10,9,-4.078303425774878,后1周
sh.601555,W,周,2023-04-07,1.9917,7.03,2023-05-26,6.79,7,否,10,9,-3.4139402560455223,后7周
sh.601555,W,周,2025-04-03,2.0868,7.79,2025-04-11,7.01,1,否,10,9,-10.012836970474972,后1周
sh.601555,W,周,2024-08-23,2.1155,5.95,2024-08-23,5.88,0,是,10,9,-1.1764705882352988,同周
sh.601555,W,周,2023-03-17,2.128,6.86,2023-03-17,6.71,0,是,10,9,-2.186588921282804,同周
sh.601555,W,周,2025-03-28,2.1761,7.91,2025-04-11,7.01,2,否,10,9,-11.37800252844501,后2周
sh.601595,W,周,2025-01-27,2.0804,26.1,2025-03-07,23.88,5,否,10,9,-8.50574712643679,后5周
sh.601595,W,周,2025-09-30,2.1067,29.97,2025-10-17,27.28,2,否,10,9,-8.975642308975635,后2周
sh.601595,W,周,2025-10-10,2.7867,28.68,2025-10-17,27.28,1,否,9,8,-4.8814504881450445,后1周
sh.601595,W,周,2025-05-30,4.7218,29.78,2025-07-04,27.1,5,否,10,9,-8.999328408327735,后5周
sh.601595,W,周,2025-10-24,4.783,27.6,2025-10-24,27.28,0,是,7,6,-1.1594202898550736,同周
sh.601595,W,周,2024-09-20,4.8464,17.88,2024-09-27,17.55,1,否,10,9,-1.8456375838926078,后1周
sh.601595,W,周,2024-04-30,4.9301,31.12,2024-07-05,18.74,9,否,10,9,-39.781491002570704,后9周
sh.601595,W,周,2025-10-17,5.1182,27.3,2025-10-17,27.28,0,是,8,7,-0.0732600732600717,同周
sh.601595,W,周,2025-06-06,5.2325,31.24,2025-07-04,27.1,4,否,10,9,-13.25224071702944,后4周
sh.601595,W,周,2023-10-20,5.528,18.16,2023-10-27,17.44,1,否,10,9,-3.9647577092510953,后1周
sh.601600,W,周,2025-01-27,1.1033,7.76,2025-02-28,7.15,4,否,10,9,-7.860824742268034,后4周
sh.601600,W,周,2023-09-28,1.9203,6.28,2023-12-08,5.2,9,否,10,9,-17.197452229299365,后9周
sh.601600,W,周,2023-05-05,1.9871,6.32,2023-05-26,5.13,3,否,10,9,-18.829113924050638,后3周
sh.601600,W,周,2023-06-21,2.2893,5.45,2023-06-30,5.28,1,否,10,9,-3.11926605504587,后1周
sh.601600,W,周,2023-10-20,2.3926,5.91,2023-12-22,5.04,9,否,10,9,-14.720812182741119,后9周
sh.601600,W,周,2023-06-30,2.449,5.49,2023-06-30,5.28,0,是,10,9,-3.8251366120218573,同周
sh.601600,W,周,2024-09-30,2.4839,8.9,2024-11-29,7.4,8,否,10,9,-16.853932584269664,后8周
sh.601600,W,周,2024-04-30,2.4847,7.42,2024-05-10,7.15,1,否,10,9,-3.6388140161725007,后1周
sh.601600,W,周,2023-10-13,2.7203,6.11,2023-12-15,5.07,9,否,10,9,-17.02127659574468,后9周
sh.601600,W,周,2024-01-19,2.8259,5.26,2024-01-26,4.9,1,否,10,9,-6.844106463878316,后1周
sh.601601,W,周,2025-01-27,0.4398,32.35,2025-03-14,30.11,6,否,10,9,-6.92426584234931,后6周
